Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Rose Lake,Langlade,494200,NO,34,,343131,NE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
08/22/2005,15,FEET,71.6,DEGREES F,7.1,MG/L
08/22/2005,18,FEET,71.4,DEGREES F,6.8,MG/L
08/22/2005,21,FEET,69.6,DEGREES F,4.7,MG/L
05/15/2009,1,FEET,59.7,DEGREES F,,
05/15/2009,4,FEET,59.3,DEGREES F,,
05/15/2009,6,FEET,58.4,DEGREES F,,
05/15/2009,10,FEET,57.9,DEGREES F,,
05/15/2009,15,FEET,55.7,DEGREES F,,
05/15/2009,18,FEET,53.4,DEGREES F,,
05/15/2009,20,FEET,52.5,DEGREES F,,
05/15/2009,21,FEET,52.1,DEGREES F,,
05/15/2009,24,FEET,50.5,DEGREES F,,
06/15/2009,1,FEET,68.9,DEGREES F,,
06/15/2009,5,FEET,68.3,DEGREES F,,
06/15/2009,10,FEET,64.4,DEGREES F,,
06/15/2009,15,FEET,62,DEGREES F,,
06/15/2009,18,FEET,60.9,DEGREES F,,
06/15/2009,21,FEET,59.3,DEGREES F,,
06/15/2009,24,FEET,56.1,DEGREES F,,
07/21/2009,1,FEET,78.6,DEGREES F,,
07/21/2009,5,FEET,77,DEGREES F,,
07/21/2009,10,FEET,75.7,DEGREES F,,
07/21/2009,12,FEET,74.6,DEGREES F,,
07/21/2009,18,FEET,70.8,DEGREES F,,
07/21/2009,24,FEET,68.5,DEGREES F,,
07/21/2009,27,FEET,66.2,DEGREES F,,
08/19/2009,1,FEET,74.6,DEGREES F,,
08/19/2009,2,FEET,74.4,DEGREES F,,
08/19/2009,6,FEET,73.9,DEGREES F,,
08/19/2009,10,FEET,73.5,DEGREES F,,
08/19/2009,15,FEET,71.6,DEGREES F,,
08/19/2009,18,FEET,69.2,DEGREES F,,
08/19/2009,21,FEET,65.1,DEGREES F,,
08/19/2009,24,FEET,62.4,DEGREES F,,
08/19/2009,27,FEET,62,DEGREES F,,
05/18/2011,1,FEET,63.6,DEGREES F,,
05/18/2011,5,FEET,62.9,DEGREES F,,
05/18/2011,10,FEET,62.6,DEGREES F,,
05/18/2011,15,FEET,56.9,DEGREES F,,
05/18/2011,20,FEET,50.3,DEGREES F,,
05/18/2011,24,FEET,49.4,DEGREES F,,
05/18/2011,27,FEET,48.5,DEGREES F,,
07/18/2011,3,FEET,80.6,DEGREES F,,
07/18/2011,6,FEET,78.9,DEGREES F,,
07/18/2011,12,FEET,75.9,DEGREES F,,
07/18/2011,15,FEET,72.3,DEGREES F,,
07/18/2011,18,FEET,68.9,DEGREES F,,
07/18/2011,21,FEET,66.2,DEGREES F,,
07/18/2011,24,FEET,62.3,DEGREES F,,
08/14/2011,1,FEET,75,DEGREES F,,
08/14/2011,5,FEET,74.4,DEGREES F,,
08/14/2011,9,FEET,73.9,DEGREES F,,
08/14/2011,12,FEET,73.4,DEGREES F,,
08/14/2011,15,FEET,70.8,DEGREES F,,
08/14/2011,20,FEET,64.2,DEGREES F,,
08/14/2011,21,FEET,61.1,DEGREES F,,
08/14/2011,24,FEET,60.6,DEGREES F,,
05/10/2012,1,FEET,61.1,DEGREES F,,
05/10/2012,5,FEET,60.2,DEGREES F,,
05/10/2012,9,FEET,58.4,DEGREES F,,
05/10/2012,12,FEET,57,DEGREES F,,
05/10/2012,15,FEET,55.4,DEGREES F,,
05/10/2012,18,FEET,53.9,DEGREES F,,
05/10/2012,21,FEET,53,DEGREES F,,
05/10/2012,24,FEET,50.4,DEGREES F,,
06/25/2012,1,FEET,74.3,DEGREES F,,
06/25/2012,5,FEET,73.9,DEGREES F,,
06/25/2012,10,FEET,72.6,DEGREES F,,
06/25/2012,15,FEET,68,DEGREES F,,
06/25/2012,18,FEET,63.6,DEGREES F,,
06/25/2012,21,FEET,60.8,DEGREES F,,
06/25/2012,24,FEET,57,DEGREES F,,
07/19/2012,1,FEET,78.9,DEGREES F,,
07/19/2012,5,FEET,78.9,DEGREES F,,
07/19/2012,10,FEET,78.6,DEGREES F,,
07/19/2012,15,FEET,72.8,DEGREES F,,
07/19/2012,18,FEET,66.5,DEGREES F,,
07/19/2012,21,FEET,62.4,DEGREES F,,
07/19/2012,24,FEET,60.9,DEGREES F,,
08/26/2012,1,FEET,72.8,DEGREES F,,
08/26/2012,3,FEET,72.8,DEGREES F,,
08/26/2012,5,FEET,72.8,DEGREES F,,
08/26/2012,10,FEET,72.1,DEGREES F,,
08/26/2012,12,FEET,71,DEGREES F,,
08/26/2012,15,FEET,70.3,DEGREES F,,
08/26/2012,18,FEET,69.6,DEGREES F,,
08/26/2012,21,FEET,68.1,DEGREES F,,
08/26/2012,24,FEET,65.8,DEGREES F,,
05/19/2013,1,FEET,62.9,DEGREES F,,
05/19/2013,3,FEET,62.6,DEGREES F,,
05/19/2013,6,FEET,61.7,DEGREES F,,
05/19/2013,10,FEET,57,DEGREES F,,
05/19/2013,15,FEET,51.6,DEGREES F,,
05/19/2013,18,FEET,49.2,DEGREES F,,
05/19/2013,21,FEET,47.1,DEGREES F,,
06/13/2013,1,FEET,69.2,DEGREES F,,
06/13/2013,3,FEET,68.6,DEGREES F,,
06/13/2013,6,FEET,68.6,DEGREES F,,
06/13/2013,10,FEET,67.2,DEGREES F,,
06/13/2013,13,FEET,65,DEGREES F,,
06/13/2013,15,FEET,61.3,DEGREES F,,
06/13/2013,18,FEET,58.2,DEGREES F,,
06/13/2013,21,FEET,56.3,DEGREES F,,
08/18/2013,1,FEET,72.3,DEGREES F,,
08/18/2013,3,FEET,72.3,DEGREES F,,
08/18/2013,6,FEET,71.6,DEGREES F,,
08/18/2013,9,FEET,71,DEGREES F,,
08/18/2013,12,FEET,70.5,DEGREES F,,
08/18/2013,15,FEET,69.8,DEGREES F,,
08/18/2013,18,FEET,69.6,DEGREES F,,
08/18/2013,21,FEET,68.3,DEGREES F,,
06/14/2014,1,FEET,68.3,DEGREES F,,
06/14/2014,3,FEET,68.5,DEGREES F,,
06/14/2014,6,FEET,68.5,DEGREES F,,
06/14/2014,9,FEET,68,DEGREES F,,
06/14/2014,12,FEET,64.2,DEGREES F,,
06/14/2014,15,FEET,60.2,DEGREES F,,
06/14/2014,18,FEET,58.2,DEGREES F,,
06/14/2014,21,FEET,57,DEGREES F,,
06/14/2014,24,FEET,55.2,DEGREES F,,
07/16/2014,1,FEET,72.3,DEGREES F,,
07/16/2014,3,FEET,72.6,DEGREES F,,
07/16/2014,6,FEET,72.6,DEGREES F,,
07/16/2014,9,FEET,72.1,DEGREES F,,
07/16/2014,12,FEET,71.4,DEGREES F,,
07/16/2014,15,FEET,69,DEGREES F,,
07/16/2014,18,FEET,69.7,DEGREES F,,
07/16/2014,21,FEET,61.8,DEGREES F,,
07/16/2014,24,FEET,60.2,DEGREES F,,
08/17/2014,1,FEET,71.9,DEGREES F,,
08/17/2014,3,FEET,71.9,DEGREES F,,
08/17/2014,6,FEET,71.9,DEGREES F,,
08/17/2014,9,FEET,71.3,DEGREES F,,
08/17/2014,12,FEET,71.4,DEGREES F,,
08/17/2014,15,FEET,71,DEGREES F,,
08/17/2014,18,FEET,70.7,DEGREES F,,
08/17/2014,21,FEET,69.2,DEGREES F,,
08/17/2014,24,FEET,68.9,DEGREES F,,



Start Date,Fieldwork Comment
08/19/1989,74 degrees- breezy- and partly cloudy.    
08/28/1989,Hot and muggy.    
05/03/1990,Rain raised lake level    
07/07/1990,Cloudy- calm- slight. sprinkle- low 60's F.    
07/14/1990,Cloudy- slight chop    
07/21/1990,Partly cloudy- small ripples    
08/18/1990,Partly cloudy    
08/25/1990,Partly cloudy    
09/02/1990,Clear and sunny.    
09/02/1990,Partly cloudy.    
09/16/1990,Cloudy- NE wind- 50 F    
05/20/1991,Warm- partly cloudy    
05/27/1991,Sunny- 80 F    
06/23/1991,Cloudy- calm    
06/30/1991,Overcast- small waves    
07/04/1991,Overcast- small waves    
08/10/1991,Clear and the water is smooth.    
08/10/1991,Partly cloudy and a slight west wind- a beautiful day.    
09/01/1991,Clear- small waves    
09/02/1991,Beautiful autumn day- 6 fishing boats    
05/24/1992,Cloudy- slight chop.    
06/06/1992,Only one boat out fishing.    
07/01/1992,Cloudy- some seeds floating on the surface.    
08/02/1992,Partly cloudy.    
08/15/1992,Sunny and clear.    
08/22/1992,Sunny and partly cloudy.    
09/05/1992,Overcast.    
10/03/1992,Clear- beautiful fall day.    
05/29/1993,Partly cloudy    
06/13/1993,Partly cloudy- warm    
06/28/1993,Sunny and quiet    
07/02/1993,Cloudy- rained last night    
07/06/1993,Sunny- warm- very windy    
07/10/1993,Partly cloudy  Water level: up a couple inches    
07/24/1993,Complete overcast.    
08/01/1993,Beautiful- partly cloudy- and two loons.    
08/01/1993,Clear- windy- and warm.    
08/14/1993,Bright and overcast.    
08/22/1993,Cloudy- warm- slight wind.    
09/18/1993,Clear.    
09/19/1993,INSIDE FILTER PAPER FOLDED WITH ALGAE ON OUTSIDE NOT ON INSIDE    
09/19/1993,Slight wind- cool- sunny- beaver are back after 40 years.    
09/26/1993,Partly cloudy- slight chop on the lake.    
06/18/1994,Partly cloudy.    
06/28/1994,Partly cloudy- windy- sheltered at sample location- loon family putting on a show- baby is ten days old today    
07/02/1994,Clear sky.    
07/04/1994,Overcast- foggy.    
07/06/1994,Partly cloudy- bright + hot.    
08/14/1994,Overcast- windy.    
08/16/1994,Partly cloudy- baby loon seems to be close today    
09/19/1994,Lake level: very high    
10/01/1994,Partly cloudy- small waves.    
10/12/1994,Beautiful blue sky- slight wind- fish are jumping all around me.  The ducks and I own the lake.  Frost the last two nights.    
04/29/1995,Partly cloudy.    
05/28/1995,Overcast.    
06/16/1995,Sunny- 80 degrees.    
06/19/1995,Hot and sunny- 95 degrees.    
07/02/1995,Mostly cloudy.    
07/04/1995,Cloudy.    
07/10/1995,Hot.  Partly cloudy- loon lost their baby this year.  Wood duck houses successful.  Three different houses with young.  One hen lost 6 out of 12 the first night they hatched- 31 degrees that night.    
08/06/1995,Partly cloudy- hot weather has created more algae.    
08/15/1995,Five inches of rain in the past 2 weeks.    
09/25/1995,Cloudy- slight breeze- 50 degrees.    
10/18/1995,Water level is high- not as clear as usual- quiet and partly cloudy.    
06/15/1996,Sunny with hazy skies.    
07/04/1996,Clear sky.    
08/03/1996,Partly cloudy.    
08/11/1996,Partly cloudy.    
10/20/1996,Clear sky.    
06/14/1997,Partly cloudy.    
07/03/1997,Overcast.    
08/02/1997,Clear skies.    
08/10/1997,Partly cloudy.    
07/06/1998,Foggy. Drizzling.  A.M. temperature is 60 degrees F.    
07/20/1998,Light breeze and 80 degrees. Beautiful day. Loons observed    
08/18/1998,Cool breezy clear and 58 degrees.  No loons.    
09/21/1998,Cool and breezy. Partly cloudy and 55 degrees. No loons.    
10/26/1998,No wind and foggy. 45 degrees.    
05/15/1999,Overcast- a lot of suspended particles in the water.    
05/26/1999,Clear morning- 58 F- wind NW 10-15 mph- one loon- some popple cotton on the water.    
06/05/1999,Overcast.    
06/16/1999,Overcast morning- few showers- temp 48 F- wind ENE about 10 mph- one loon observed- water not as clear as usual.    
06/29/1999,Partly cloudy. Largest amount of suspended particles I've seen in 17 years.    
07/27/1999,Clear morning.  Wind light wnw.  One loon + one mature eagle observed.  Some bloom in water.    
08/09/1999,Overcast- 58 F- some sun peeking through- light SW breeze- storm later- 2 loons observed but no chick.    
09/05/1999,Partly cloudy.    
09/18/1999,Clear sky.    
10/11/1999,Clear.  Wind NW 10 mph.  Temp 50 F.  Past peak color.  Fishing has been good.  Loons gone.    
04/22/2000,Clear sky- pair of loons on lake.    
05/08/2000,Foggy- warming- 60 deg. F- wind calm- water very warm for this early- loons disturbed from nesting site- chemicals arrived late- old chemicals wouldn't precipitate- couldn't do D.O. test    
06/17/2000,Pair of loons with 2 chicks- partly cloudy.    
06/19/2000,Clouds breaking up- wind light and variable- 2 loons observed with 2 new babies- worried about them-temp-62 deg. F- will be near 80 deg. later- new chemicals arrived.    
07/16/2000,Clear- pair of loons with 2 chicks.    
07/24/2000,Clear day- beautiful 65 deg. F- west breeze 5-10 mph- lake level down in spite of a wet summer- lake not as clear as usual- 2 baby loons with parents-growing fast- doing well.    
07/29/2000,Cloudy- raining on and off.    
08/20/2000,Clear- all 4 loons still on lake.    
08/28/2000,Overcast- fog is lifting- 62 deg. F- southeast breeze 5-10 mph- lake still down somewhat- loons still here-young are as big as parents- some color in maples    
10/16/2000,Cloudy- cool 43 deg. F- light wind- leaves are pretty well down- lots of leaves in water- water clearer than earlier- some grouse activity- deer laying low.    
05/22/2001,Cloudy- cool (50 deg F). W wind 10-15 mph. 1.25" rain yesterday. Swallows all over skimming across water. Saw eagle yesterday. Loons are back and nesting on island.    
06/05/2001,Overcast- 50 deg F. Light east breeze. Has been cloudy- cool- and rainy for the last 2.5 weeks. Fishing has slowed. Loons still nesting. Rain expected later.    
06/09/2001,Partly cloudy    
07/02/2001,Mostly cloudy    
07/02/2001,Partly cloudy- 60 deg F. Light west wind- 5-10 mph. Nice morning with rain in forecast for PM. No loon chicks this year- done nesting. Fishing slowing down.    
07/05/2001,Clear sky    
07/21/2001,Clear sky    
08/06/2001,Cloudy- warm and humid- a few showers. Heat index for today forecast at 105. Wind from SW at 10 mph. No loons this morning. It's too warm in the woods.    
09/22/2001,Partly cloudy    
10/02/2001,Beautiful fall day. Sunny- warm (70 deg F) with a W wind about 10 mph. Color at or near peak. Loons gone. Fishing has been slow. Forecast is rain tonight- cool later this week.    
10/21/2001,Clear sky    
05/13/2002,Cloudy- cool- temperature near 50. Wind calm with occasional breeze from west.Very little green showing in the treetops. Countryside littered with down branches.    
06/10/2002,Hazy sunshine- temperature 68 F. Wind calm- trees pretty well leafed out.Popple cotton about gone. Loon on her nest. Bluegills still on beds. Seeing fawns.    
07/06/2002,Light Clouds

    
07/08/2002,Partly cloudy- temp 80 degrees. Northwest wind 10-15 mph. Thunderstorms in AM. 1/2" rain. Three adult loons observed. No chicks. Weather has been hot and humid.    
07/20/2002,Partly cloudy

    
08/04/2002,Mostly cloudy- lake level up a couple inches from rain
the last two weeks.  Still a couple inches low.

    
08/05/2002,Partly cloudy- 68 degrees. Northeast wind at 5-10 mph. One loon observed. Rusty crab population down. Weeds seen to be coming back. Alone on lake today.    
10/01/2002,Sunny- humid- temperature about 65 F. Light west breeze. Color starting to come. One young loon observed. Attracted to boat- not afraid. Seems late to have loons.    
05/04/2003,Pair of loons on the lake- partly cloudy

    
05/17/2003,Sunny- pair of loons on the lake

    
05/20/2003,Clear- breezy. Temperature in the low 50s. Trees beginning to green out.  Bass starting on the beds. One loon observed. Fishing has only been fair.    
06/03/2003,Thin overcast- sun peeking out.  Wind from E about 5 mph.  Trees pretty well leafed out. Some popple cotton on the water. No loons observed.    
06/30/2003,Sunny.    
07/05/2003,Sunny
    
07/21/2003,Overcast- breezy- wind southeast at about 15 mph. Temperature 65 F. No loons observed. Rainstorms last night- and a cold front moved through.    
08/04/2003,Overcast. Light breeze from the west.  Weather has been cloudy- rainy and cool for this time of year.  Two loons observed.    
08/30/2003,Partly cloudy
    
10/06/2003,Nice fall day. Supposedly the start of a warming trend.  Some color- but nowwhere near peak as yet. Temperature about 50 F. Wind west about 10 mph. Water very clear. Grous hard to find.    
10/18/2003,Sunny    
10/29/2003,Partly cloudy
    
05/03/2004,Partly cloudy- cool 50 F- Westerly breeze 5-10 mph.  2 loons on lake.  Tree tops just starting to green up.  Temperature was 20 F this morning.  Fishing good over the weekend.  Chemicals bad - no D.O. reading possible.    
05/18/2004,GRAB SAMPLE    
05/29/2004,Overcast day.  Loon sitting on its nest.    
06/07/2004,Partly cloudy- humid.  Temperature about 70 F.  High expected in mid 80s.  2 loons observed but no nesting activity.  Some popple cotton on water.  Water very clear.  New equipment used.    
07/19/2004,Partly cloudy- hazy sunshine.  Wind W at 10-15 mph.  Rain forecast for tomorrow.  Temp. 70 F.  3 loons observed- all adults.  Lake is clear.  Weed growth up.  Not many rusty crabs let.    
08/15/2004,Partly cloudy- 72 F.  Wind SW at about 10-15 mph.  Rain forecast for tomorrow.  All year- temperature top to bottom more or less constant.  Oxygen all over.  One loon seen.    
08/18/2004,DEEP HOLE - INTEGRATED SAMPLE    
09/04/2004,Partly cloudy- hazy day    
09/18/2004,Beautiful Day- clear sky    
10/03/2004,Mostly Cloudy- windy    
10/20/2004,Partly cloudy- 50 F.  Wind calm to light from the East.  Leaves pretty well down.  Has been cool.  Bass biting but not walleyes.  Grouse hunting should improve with better vision.    
05/29/2005,Partly cloudy    
05/30/2005,DEEP HOLE - INTEGRATED SAMPLE    
06/12/2005,Partly cloudy    
06/21/2005,DEEP HOLE - INTEGRATED SAMPLE    
06/30/2005,Partly cloudy    
07/04/2005,Partly cloudy    
07/05/2005,DEEP HOLE - INTEGRATED SAMPLE    
07/16/2005,Partly cloudy    
08/06/2005,Sunny    
08/22/2005,DEEP HOLE - INTEGRATED SAMPLE    
09/04/2005,Sunny    
10/04/2005,DEEP HOLE - INTEGRATED SAMPLE    
10/16/2005,Mostly cloudy and windy.  Lake up 3" from 2 weeks ago.    
05/27/2006,2 loons on the lake.  Popple fuzz covering the lake.
05/05/2007,
Partly cloudy- 2 loons on lake
05/25/2007,Mostly clear sky
05/28/2007,Clear sky- one loon on the lake
06/30/2007,1 loon on the lake.  Mostly cloudy.
07/07/2007,Clear skies.
08/04/2007,Partly Cloudy
08/25/2007,Mostly cloudy.  Two loons on the lake.
08/31/2007,Sunny
08/02/2008,Two adult loons with 2 young on the lake
08/16/2008,Mostly cloudy
08/23/2008,Clear skys- slight chop/waves on the lake
09/20/2008,Cloudy
10/04/2008,Two young loons still on the lake.
05/15/2009,Lake was lower earlier but came back up 6".
05/24/2009,Sunny- 2 loons on the lake
07/03/2009,Partly cloudy
Two adult loons with a pair of chicks
07/21/2009,Water level was down about 6".
07/31/2009,Mostly cloudy. One adult and two young loons on tne lake.
08/15/2009,Partly cloudy. Two adult and two young loons on the lake.
08/19/2009,Water level only down about 3"
09/06/2009,Clear sky.
One adult loon and one young loon on the lake.
09/26/2009,Partly Cloudy- one young loon on the lake.
05/15/2010,Hazzy sun- Pair of loons on the lake
05/30/2010,Sunny
06/13/2010,Cloudy- two loons on the lake
07/04/2010,Overcast- gypsy moth caterpillars defoliated trees around lake.
08/28/2010,Clear sky- one loon on the lake
09/05/2010,Partly cloudy- 1 loon on lake
09/18/2010,Clear sky
10/01/2010,Cloudy- Taking the boat off the lake today.
05/29/2011,Cloudy
07/08/2011,Sunny
07/16/2011,Partly Cloudy
07/04/2012,Mostly cloudy
07/07/2012,Partly cloudy- 3 adult loons on the lake
07/19/2012,more weed in lake than before and more algae
07/28/2012,Sunny
08/26/2012,1 lot of 5"-6" large mouth and small mouth bass
09/03/2012,Clear sky
05/27/2013,Partly cloudy- one loon on nest and one on lake
07/05/2013,Partly Cloudy- 2 loons on lake
08/31/2013,Partly cloudy- 2 loons on the lake and a bald eagle flew over.
05/15/2014,Could not get on lake in May
05/25/2014,Sunny- 2 loons on the lake
07/03/2014,Sunny- 4 loons on the lake
07/19/2014,Mostly cloudy- 3 loons on the lake
08/02/2014,Mostly sunny- 5 loons on the lake
08/15/2014,Sunny- 2 loons on the lake
08/31/2014,Overcast- 5" of rain in the past two days. Two loons on the lake.
05/24/2015,Mostly sunny- saw 1 loon
06/27/2015,Clear skys
07/04/2015,Partly cloudy- 2 loons on lake
08/09/2015,Mostly cloudy- saw a loon and osprey
08/16/2015,Mostly cloudy- saw a loon and eagle
09/06/2015,Overcast- 2 loons on the lake
10/11/2015,Clear sky
05/30/2016,Partly cloudy- 2 loons on the lake
06/12/2016,Partly cloudy- 2 loons on the lake
06/24/2016,Clear sky- one loon on the lake
07/05/2016,Partly cloudy- 1 loon and 1 eagle seen.
07/09/2016,Partly cloudy- 1 loon on the lake
09/03/2016,Partly cloudy- 2 loons on the lake.
05/27/2017,2 loons on the lake- partly cloudy
07/07/2017,Partly cloudy- one loon on the lake
07/22/2017,Partly cloudy
08/05/2017,Partly cloudy




Start Date,Group Name,Project Name
08/19/1989,Richard Vander Heiden,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/28/1989,Richard Vander Heiden,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/03/1990,Richard Vander Heiden,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/28/1990,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/08/1990,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/07/1990,Richard Vander Heiden,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/14/1990,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/21/1990,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/18/1990,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/25/1990,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/02/1990,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/02/1990,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/16/1990,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/20/1991,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/27/1991,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/23/1991,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/30/1991,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/04/1991,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/10/1991,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/10/1991,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/01/1991,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/02/1991,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/24/1992,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/06/1992,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/01/1992,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/02/1992,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/15/1992,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/22/1992,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/05/1992,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
10/03/1992,Bruce Maki,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/29/1993,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/13/1993,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/28/1993,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/28/1993,Data Collectors,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/02/1993,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/06/1993,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/10/1993,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/24/1993,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/01/1993,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/01/1993,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/01/1993,Data Collectors,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/14/1993,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/22/1993,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/18/1993,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/19/1993,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/19/1993,Data Collectors,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/26/1993,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/08/1994,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/21/1994,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/18/1994,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/18/1994,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/28/1994,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/02/1994,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/04/1994,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/06/1994,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/10/1994,Bill Kingsbury,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/19/1994,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/14/1994,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/16/1994,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/19/1994,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
10/01/1994,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
10/12/1994,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
11/08/1994,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
04/29/1995,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
05/28/1995,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/16/1995,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/19/1995,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/02/1995,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/04/1995,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
07/10/1995,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/06/1995,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
08/15/1995,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/23/1995,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
09/25/1995,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
10/18/1995,Bob Schmitz,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
06/15/1996,Dave Opsteen,Citizen Lake Monitoring - Water Quality - Rose Lake; Deep Hole
