Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Spider Lake,Sawyer,2435700,NO,58,,583171,CE,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
07/18/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/30/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/08/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/27/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/04/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/03/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/09/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/17/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/21/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/08/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/29/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/19/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/09/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/17/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/30/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/14/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/03/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/02/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/10/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/22/2005,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/29/2006,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/26/2006,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/27/2006,Data Collectors,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/18/2006,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/20/2006,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/14/2006,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/19/2006,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/29/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/11/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/12/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/18/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/31/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/14/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/08/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/09/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/22/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/27/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/22/2007,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/18/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/01/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/14/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/28/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/18/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/26/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/03/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/17/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/03/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/08/2008,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/25/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/26/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/20/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/04/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/26/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/27/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/01/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/15/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/21/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/30/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/17/2009,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/30/2010,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/28/2010,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/19/2010,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/31/2010,Michael B. O'Sullivan,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/09/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/20/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/04/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/21/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/08/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/25/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/08/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/03/2011,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/04/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/21/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/22/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/31/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/11/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/30/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/14/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/29/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/13/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/30/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/13/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/25/2012,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/28/2013,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/10/2013,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/20/2013,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/11/2013,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/25/2013,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/12/2013,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/26/2013,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/22/2014,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/06/2014,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/29/2014,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/18/2014,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/29/2014,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/23/2014,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/26/2014,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/16/2015,Data Collectors,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/16/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/05/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/21/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/11/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/26/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/11/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/27/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/27/2015,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/20/2016,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/14/2016,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/26/2016,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/24/2016,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/14/2016,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/29/2016,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/02/2017,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/25/2017,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/07/2017,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/27/2017,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/06/2017,Steve Braddish,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
