Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Gull Lake,Burnett,2671100,NO,7,,073078,NW,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
07/19/2004,Kent Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/25/2004,Kent Dickerman and Emily Wurtz,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/06/2004,Kent Dickerman and Marian Simacek,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/10/2004,Kent Bass,Lake Baseline Monitoring- DNR (1970s-2006)
06/12/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
06/19/2005,Kent and Ariel Dickerman- Marian Simacek,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
06/25/2005,Kent and Ariel Dickerman- Marian Simacek,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/02/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/09/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/17/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/27/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/06/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/27/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
09/18/2005,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/03/2006,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/08/2006,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/03/2007,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
09/23/2007,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
06/15/2008,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/29/2008,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/19/2008,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/05/2009,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/29/2009,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/23/2009,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
05/28/2010,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/29/2010,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
09/04/2010,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/16/2011,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
10/29/2011,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/01/2012,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
07/06/2012,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/02/2013,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/18/2013,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/31/2013,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
09/29/2013,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
08/01/2015,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
05/12/2017,Keelin Kane,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point
