Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Two Sisters Lake,Oneida,1588200,NO,44,,443147,NE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,08/10/1973,,,,,20,,51,,,,,,
1,11/12/1973,,,,,70,,61,,,,,,
1,03/14/1974,,,,,20,,51,,,,,,
1,05/07/1974,,,,,40,,57,,,,,,
1,08/10/1974,,,,,20,,51,,,,,,
1,10/18/1974,,,,,90,,63,,,,,,
1,01/27/1975,,,,,10,,46,,,,,,
8190289,05/31/1986,23,NO,7,,,32,,,,,CLEAR,BLUE,
8190289,06/28/1986,19.75,NO,6,,,34,,,,,CLEAR,BLUE,
8190289,07/20/1986,16.25,NO,4.9,,,37,,,,,CLEAR,BLUE,
8190289,07/26/1986,17,NO,5.2,,,36,,,,,CLEAR,BLUE,
8190289,08/03/1986,14.75,NO,4.5,,,38,,,,,CLEAR,BLUE,
8190289,08/09/1986,15.5,NO,4.7,,,38,,,,,CLEAR,BLUE,
8190289,09/13/1986,14.25,NO,4.3,,,39,,,,,,BROWN,
8190289,05/02/1987,10,NO,3,,,44,,,LOW,,,GREEN,
8190289,06/07/1987,20.25,NO,6.2,,,34,,,,,CLEAR,BLUE,
8190289,06/28/1987,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,
8190289,07/18/1987,23.25,NO,7.1,,,32,,,,,CLEAR,BLUE,
8190289,07/26/1987,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,
8190289,08/08/1987,23.5,NO,7.1,,,32,,,,,CLEAR,BLUE,
8190289,09/05/1987,20.25,NO,6.2,,,34,,,,,CLEAR,BLUE,
8190289,09/27/1987,20.75,NO,6.3,,,33,,,,,CLEAR,BLUE,
08/14/2003,30,FEET,12.1,DEGREES C,11.2,MG/L
08/14/2003,40,FEET,8.5,DEGREES C,.6,MG/L
08/14/2003,50,FEET,7.8,DEGREES C,.3,MG/L
08/14/2003,60,FEET,7.4,DEGREES C,.2,MG/L
08/14/2003,65,FEET,7.5,DEGREES C,.1,MG/L
08/30/2003,3,FEET,71.6,DEGREES F,,
08/30/2003,6,FEET,71.4,DEGREES F,,
08/30/2003,9,FEET,71.4,DEGREES F,,
08/30/2003,12,FEET,71.4,DEGREES F,,
08/30/2003,15,FEET,71.4,DEGREES F,,
08/30/2003,20,FEET,71.2,DEGREES F,,
08/30/2003,30,FEET,57.2,DEGREES F,,
08/30/2003,40,FEET,48.2,DEGREES F,,
08/30/2003,50,FEET,45.8,DEGREES F,,
08/30/2003,60,FEET,44.9,DEGREES F,,
08/30/2003,65,FEET,44.6,DEGREES F,,
09/17/2003,3,FEET,19.7,C,9.2,MG/L
09/17/2003,6,FEET,19.7,C,9.2,MG/L
09/17/2003,9,FEET,19.7,C,9.3,MG/L
09/17/2003,12,FEET,19.7,C,9.1,MG/L
09/17/2003,15,FEET,19.6,C,9.2,MG/L
09/17/2003,20,FEET,19.6,C,9.1,MG/L
09/17/2003,30,FEET,12.5,C,8.5,MG/L
09/17/2003,40,FEET,9.1,C,.5,MG/L
09/17/2003,50,FEET,7.6,C,.1,MG/L
09/17/2003,60,FEET,7.3,C,.1,MG/L
09/17/2003,65,FEET,7.3,C,0,MG/L
10/05/2003,3,FEET,12,C,9.4,MG/L
10/05/2003,6,FEET,11.7,C,9.3,MG/L
10/05/2003,9,FEET,11.6,C,9.4,MG/L
10/05/2003,12,FEET,11.5,C,9.5,MG/L
10/05/2003,15,FEET,11.5,C,9.4,MG/L
10/05/2003,20,FEET,11.5,C,9.5,MG/L
10/05/2003,30,FEET,11.4,C,9.5,MG/L
10/05/2003,40,FEET,11.4,C,9.3,MG/L
10/05/2003,50,FEET,8.1,C,1,MG/L
10/05/2003,60,FEET,7.3,C,.4,MG/L
10/05/2003,65,FEET,7.4,C,.2,MG/L
10/16/2003,3,FEET,11.5,DEGREES C,10.2,MG/L
10/16/2003,6,FEET,11.5,DEGREES C,10,MG/L
10/16/2003,9,FEET,11.4,DEGREES C,9.9,MG/L
10/16/2003,12,FEET,11.5,DEGREES C,9.9,MG/L
10/16/2003,15,FEET,11.5,DEGREES C,9.9,MG/L
10/16/2003,20,FEET,11.5,DEGREES C,9.9,MG/L
10/16/2003,30,FEET,11.5,DEGREES C,9.8,MG/L
10/16/2003,40,FEET,10.5,DEGREES C,6.6,MG/L
10/16/2003,50,FEET,8.5,DEGREES C,.6,MG/L
10/16/2003,60,FEET,7.6,DEGREES C,.3,MG/L
10/29/2003,3,FEET,9.1,C,10,MG/L
10/29/2003,6,FEET,9.1,C,9.6,MG/L
10/29/2003,9,FEET,9.1,C,9.6,MG/L
10/29/2003,12,FEET,9.2,C,9.5,MG/L
10/29/2003,15,FEET,9.2,C,9.6,MG/L
10/29/2003,20,FEET,9.2,C,9.6,MG/L
10/29/2003,30,FEET,9.1,C,9.8,MG/L
10/29/2003,40,FEET,9.1,C,9.7,MG/L
10/29/2003,50,FEET,9.1,C,9.8,MG/L
10/29/2003,60,FEET,7.6,C,.4,MG/L
10/29/2003,65,FEET,7.5,C,.2,MG/L
04/27/2004,0,FEET,41,DEGREES F,,
04/27/2004,3,FEET,41,DEGREES F,,
04/27/2004,6,FEET,41,DEGREES F,,
04/27/2004,9,FEET,41,DEGREES F,,
04/27/2004,12,FEET,41,DEGREES F,,
04/27/2004,15,FEET,40.8,DEGREES F,,
04/27/2004,20,FEET,40.8,DEGREES F,,
04/27/2004,30,FEET,40.6,DEGREES F,,
04/27/2004,40,FEET,40.6,DEGREES F,,
04/27/2004,50,FEET,40.6,DEGREES F,,
04/27/2004,60,FEET,40.4,DEGREES F,,
04/27/2004,65,FEET,40.4,DEGREES F,,
05/15/2004,0,FEET,12.5,DEGREES C,9.3,MG/L
05/15/2004,3,FEET,12.1,DEGREES C,9.3,MG/L
05/15/2004,6,FEET,11.2,DEGREES C,9.4,MG/L
05/15/2004,9,FEET,10.5,DEGREES C,9.8,MG/L
05/15/2004,12,FEET,10.6,DEGREES C,9.7,MG/L
05/15/2004,15,FEET,10.6,DEGREES C,9.5,MG/L
05/15/2004,20,FEET,10.5,DEGREES C,9.8,MG/L
05/15/2004,30,FEET,7.5,DEGREES C,10,MG/L
05/15/2004,40,FEET,7.2,DEGREES C,9,MG/L
05/15/2004,50,FEET,6.7,DEGREES C,8.7,MG/L
05/15/2004,60,FEET,6.6,DEGREES C,7.8,MG/L
05/15/2004,65,FEET,6.7,DEGREES C,.3,MG/L
06/06/2004,0,FEET,17.7,DEGREES C,8.2,MG/L
06/06/2004,3,FEET,16.5,DEGREES C,8.2,MG/L
06/06/2004,6,FEET,15.6,DEGREES C,8.4,MG/L
06/06/2004,9,FEET,15.6,DEGREES C,8.6,MG/L
06/06/2004,12,FEET,15.1,DEGREES C,8.3,MG/L
06/06/2004,15,FEET,14.4,DEGREES C,8.3,MG/L
06/06/2004,20,FEET,13.6,DEGREES C,8.1,MG/L
06/06/2004,30,FEET,10.7,DEGREES C,9.1,MG/L
06/06/2004,40,FEET,8.1,DEGREES C,7,MG/L
06/06/2004,50,FEET,7.5,DEGREES C,5.1,MG/L
06/06/2004,60,FEET,6.5,DEGREES C,4,MG/L
06/06/2004,65,FEET,7.5,DEGREES C,.3,MG/L
06/19/2004,0,FEET,18.7,DEGREES C,,
06/19/2004,3,FEET,18.5,DEGREES C,,
06/19/2004,6,FEET,18.5,DEGREES C,,
06/19/2004,9,FEET,18.5,DEGREES C,,
06/19/2004,12,FEET,18.6,DEGREES C,,
06/19/2004,15,FEET,18.6,DEGREES C,,
06/19/2004,20,FEET,15.6,DEGREES C,,
06/19/2004,30,FEET,11.4,DEGREES C,,
06/19/2004,40,FEET,9.1,DEGREES C,,
06/19/2004,50,FEET,7.5,DEGREES C,,
06/19/2004,60,FEET,7.1,DEGREES C,,
06/19/2004,65,FEET,7.5,DEGREES C,,
07/10/2004,0,FEET,19.4,DEGREES C,,
07/10/2004,3,FEET,19.1,DEGREES C,,
07/10/2004,6,FEET,18.6,DEGREES C,,
07/10/2004,9,FEET,18.7,DEGREES C,,
07/10/2004,12,FEET,18.6,DEGREES C,,
07/10/2004,15,FEET,18.5,DEGREES C,,
07/10/2004,20,FEET,18.2,DEGREES C,,
07/10/2004,30,FEET,12.6,DEGREES C,,
07/10/2004,40,FEET,8.6,DEGREES C,,
07/10/2004,50,FEET,7.6,DEGREES C,,
07/10/2004,60,FEET,7.2,DEGREES C,,
07/10/2004,65,FEET,7.5,DEGREES C,,
07/17/2004,3,FEET,70.8,DEGREES F,,
07/17/2004,6,FEET,70.7,DEGREES F,,
07/17/2004,9,FEET,70.7,DEGREES F,,
07/17/2004,12,FEET,70.5,DEGREES F,,
07/17/2004,15,FEET,69.8,DEGREES F,,
07/17/2004,20,FEET,66.5,DEGREES F,,
07/17/2004,30,FEET,53.6,DEGREES F,,
07/17/2004,40,FEET,47.6,DEGREES F,,
07/17/2004,50,FEET,45.5,DEGREES F,,
07/17/2004,60,FEET,44.9,DEGREES F,,
07/17/2004,65,FEET,44.4,DEGREES F,,
08/04/2004,3,FEET,22.5,DEGREES C,,
08/04/2004,6,FEET,22.5,DEGREES C,,
08/04/2004,9,FEET,22.5,DEGREES C,,
08/04/2004,12,FEET,22.6,DEGREES C,,
08/04/2004,15,FEET,22.6,DEGREES C,,
08/04/2004,20,FEET,22.7,DEGREES C,,
08/04/2004,30,FEET,13.5,DEGREES C,,
08/04/2004,40,FEET,9.6,DEGREES C,,
08/04/2004,50,FEET,7.7,DEGREES C,,
08/04/2004,60,FEET,7.2,DEGREES C,,
08/04/2004,65,FEET,7.2,DEGREES C,,
08/21/2004,3,FEET,65.3,DEGREES F,,
08/21/2004,6,FEET,65.1,DEGREES F,,
08/21/2004,9,FEET,65.1,DEGREES F,,
08/21/2004,12,FEET,64.7,DEGREES F,,
08/21/2004,15,FEET,64.7,DEGREES F,,
08/21/2004,20,FEET,64.5,DEGREES F,,
08/21/2004,30,FEET,58.8,DEGREES F,,
08/21/2004,40,FEET,49.2,DEGREES F,,
08/21/2004,50,FEET,46.2,DEGREES F,,
08/21/2004,60,FEET,44.9,DEGREES F,,
08/21/2004,65,FEET,44.6,DEGREES F,,
08/29/2004,3,FEET,19,DEGREES C,7.8,MG/L
08/29/2004,6,FEET,18.5,DEGREES C,8,MG/L
08/29/2004,9,FEET,18.6,DEGREES C,8.2,MG/L
08/29/2004,12,FEET,18.6,DEGREES C,8.1,MG/L
08/29/2004,15,FEET,18.7,DEGREES C,8.7,MG/L
08/29/2004,20,FEET,18.7,DEGREES C,9.3,MG/L
08/29/2004,30,FEET,16,DEGREES C,9.2,MG/L
08/29/2004,40,FEET,9.5,DEGREES C,4.3,MG/L
08/29/2004,50,FEET,8,DEGREES C,2.1,MG/L
08/29/2004,60,FEET,7.4,DEGREES C,1.9,MG/L
08/29/2004,65,FEET,7.5,DEGREES C,1.5,MG/L
09/08/2004,3,FEET,19.1,DEGREES C,7,MG/L
09/08/2004,6,FEET,18.5,DEGREES C,7.3,MG/L
09/08/2004,9,FEET,18.6,DEGREES C,7.5,MG/L
09/08/2004,12,FEET,18.5,DEGREES C,7.9,MG/L
09/08/2004,15,FEET,18.6,DEGREES C,8.1,MG/L
09/08/2004,20,FEET,18.5,DEGREES C,8.4,MG/L
09/08/2004,30,FEET,15.5,DEGREES C,8.1,MG/L
09/08/2004,40,FEET,7.7,DEGREES C,3.8,MG/L
09/08/2004,50,FEET,7.7,DEGREES C,1.3,MG/L
09/08/2004,60,FEET,7.1,DEGREES C,.9,MG/L
09/08/2004,65,FEET,7.3,DEGREES C,.8,MG/L
09/23/2004,3,FEET,19.1,DEGREES C,7.3,MG/L
09/23/2004,6,FEET,19.1,DEGREES C,7.9,MG/L
09/23/2004,9,FEET,19.1,DEGREES C,9.8,MG/L
09/23/2004,12,FEET,19.1,DEGREES C,9.2,MG/L
09/23/2004,15,FEET,19,DEGREES C,8.2,MG/L
09/23/2004,20,FEET,18.4,DEGREES C,6,MG/L
09/23/2004,30,FEET,18,DEGREES C,5.4,MG/L
09/23/2004,40,FEET,10.1,DEGREES C,2.6,MG/L
09/23/2004,50,FEET,8.1,DEGREES C,1.6,MG/L
09/23/2004,60,FEET,7.6,DEGREES C,1.6,MG/L
09/23/2004,65,FEET,7.6,DEGREES C,1.1,MG/L
10/06/2004,3,FEET,57.7,DEGREES F,,
10/06/2004,6,FEET,57.7,DEGREES F,,
10/06/2004,9,FEET,57.5,DEGREES F,,
10/06/2004,12,FEET,57.5,DEGREES F,,
10/06/2004,15,FEET,57.5,DEGREES F,,
10/06/2004,20,FEET,57.5,DEGREES F,,
10/06/2004,30,FEET,57.5,DEGREES F,,
10/06/2004,40,FEET,57.2,DEGREES F,,
10/06/2004,50,FEET,46.7,DEGREES F,,
10/06/2004,60,FEET,45.6,DEGREES F,,
10/06/2004,65,FEET,45.1,DEGREES F,,
10/12/2004,3,FEET,56.6,DEGREES F,,
10/12/2004,6,FEET,56.6,DEGREES F,,
10/12/2004,9,FEET,56.4,DEGREES F,,
10/12/2004,12,FEET,56.4,DEGREES F,,
10/12/2004,15,FEET,56.4,DEGREES F,,
10/12/2004,20,FEET,56.4,DEGREES F,,
10/12/2004,30,FEET,56.4,DEGREES F,,
10/12/2004,40,FEET,55.4,DEGREES F,,
10/12/2004,50,FEET,46.4,DEGREES F,,
10/12/2004,60,FEET,45.5,DEGREES F,,
10/12/2004,65,FEET,45.1,DEGREES F,,
04/25/2005,3,FEET,6.5,DEGREES C,,
04/25/2005,6,FEET,6.4,DEGREES C,,
04/25/2005,9,FEET,6.4,DEGREES C,,
04/25/2005,12,FEET,6.5,DEGREES C,,
04/25/2005,15,FEET,6.5,DEGREES C,,
04/25/2005,20,FEET,6.5,DEGREES C,,
04/25/2005,30,FEET,6.2,DEGREES C,,
04/25/2005,40,FEET,6.1,DEGREES C,,
04/25/2005,50,FEET,6.1,DEGREES C,,
04/25/2005,60,FEET,6,DEGREES C,,
04/25/2005,65,FEET,5.6,DEGREES C,,
05/17/2005,3,FEET,9.4,DEGREES C,,
05/17/2005,6,FEET,9.5,DEGREES C,,
05/17/2005,9,FEET,9.4,DEGREES C,,
05/17/2005,12,FEET,9.4,DEGREES C,,
05/17/2005,15,FEET,9.5,DEGREES C,,
05/17/2005,20,FEET,9,DEGREES C,,
05/17/2005,30,FEET,8.5,DEGREES C,,
05/17/2005,40,FEET,7.1,DEGREES C,,
05/17/2005,50,FEET,6.6,DEGREES C,,
05/17/2005,60,FEET,6.5,DEGREES C,,
05/17/2005,65,FEET,6.4,DEGREES C,,
05/31/2005,3,FEET,16.1,DEGREES C,,
05/31/2005,6,FEET,15.6,DEGREES C,,
05/31/2005,9,FEET,14.6,DEGREES C,,
05/31/2005,12,FEET,14.4,DEGREES C,,
05/31/2005,15,FEET,14,DEGREES C,,
05/31/2005,20,FEET,12.7,DEGREES C,,
05/31/2005,30,FEET,9,DEGREES C,,
05/31/2005,40,FEET,7.6,DEGREES C,,
05/31/2005,50,FEET,7,DEGREES C,,
05/31/2005,60,FEET,6.7,DEGREES C,,
05/31/2005,65,FEET,6.6,DEGREES C,,
06/16/2005,3,FEET,20.4,DEGREES C,7,MG/L
06/16/2005,6,FEET,20.4,DEGREES C,7,MG/L
06/16/2005,9,FEET,20.4,DEGREES C,7.2,MG/L
06/16/2005,12,FEET,20.4,DEGREES C,7,MG/L
06/16/2005,15,FEET,20.3,DEGREES C,6.9,MG/L
06/16/2005,20,FEET,13.7,DEGREES C,9.6,MG/L
06/16/2005,30,FEET,10,DEGREES C,10.5,MG/L
06/16/2005,40,FEET,8.4,DEGREES C,9.9,MG/L
06/16/2005,50,FEET,7.4,DEGREES C,6.1,MG/L
06/16/2005,60,FEET,6.5,DEGREES C,2.9,MG/L
06/16/2005,65,FEET,6.5,DEGREES C,.8,MG/L
07/01/2005,3,FEET,21.5,DEGREES C,,
07/01/2005,6,FEET,21.6,DEGREES C,,
07/01/2005,9,FEET,21.6,DEGREES C,,
07/01/2005,12,FEET,21.6,DEGREES C,,
07/01/2005,15,FEET,21.7,DEGREES C,,
07/01/2005,20,FEET,18.1,DEGREES C,,
07/01/2005,30,FEET,10.6,DEGREES C,,
07/01/2005,40,FEET,8.6,DEGREES C,,
07/01/2005,50,FEET,8.2,DEGREES C,,
07/01/2005,60,FEET,7.5,DEGREES C,,
07/01/2005,65,FEET,7,DEGREES C,,
07/15/2005,3,FEET,26,DEGREES C,8.7,MG/L
07/15/2005,6,FEET,25.5,DEGREES C,8.5,MG/L
07/15/2005,9,FEET,25.5,DEGREES C,9.2,MG/L
07/15/2005,12,FEET,24.5,DEGREES C,9.7,MG/L
07/15/2005,15,FEET,23.5,DEGREES C,9.7,MG/L
07/15/2005,20,FEET,21.1,DEGREES C,10.2,MG/L
07/15/2005,30,FEET,11.5,DEGREES C,12.7,MG/L
07/15/2005,40,FEET,8.5,DEGREES C,8.3,MG/L
07/15/2005,50,FEET,7.7,DEGREES C,2.9,MG/L
07/15/2005,60,FEET,7.2,DEGREES C,.7,MG/L
07/15/2005,65,FEET,7.1,DEGREES C,.4,MG/L
07/29/2005,3,FEET,23.2,DEGREES C,8.9,MG/L
07/29/2005,6,FEET,22.5,DEGREES C,8.9,MG/L
07/29/2005,9,FEET,22.7,DEGREES C,9.1,MG/L
07/29/2005,12,FEET,22.7,DEGREES C,9,MG/L
07/29/2005,15,FEET,22.6,DEGREES C,8.9,MG/L
07/29/2005,20,FEET,22.2,DEGREES C,9.4,MG/L
07/29/2005,30,FEET,11.6,DEGREES C,13.2,MG/L
07/29/2005,40,FEET,9,DEGREES C,5.1,MG/L
07/29/2005,50,FEET,7.7,DEGREES C,1.2,MG/L
07/29/2005,60,FEET,7.2,DEGREES C,.4,MG/L
07/29/2005,65,FEET,7.4,DEGREES C,.2,MG/L
08/15/2005,3,FEET,23.4,DEGREES C,9.3,MG/L
08/15/2005,6,FEET,23.5,DEGREES C,9.9,MG/L
08/15/2005,9,FEET,23.5,DEGREES C,10.8,MG/L
08/15/2005,12,FEET,23.1,DEGREES C,11,MG/L
08/15/2005,15,FEET,23.1,DEGREES C,11,MG/L
08/15/2005,20,FEET,22.5,DEGREES C,9.8,MG/L
08/15/2005,30,FEET,12.5,DEGREES C,9.3,MG/L
08/15/2005,40,FEET,9.5,DEGREES C,5.9,MG/L
08/15/2005,50,FEET,7.5,DEGREES C,2.3,MG/L
08/15/2005,60,FEET,7.5,DEGREES C,2,MG/L
08/15/2005,65,FEET,7.1,DEGREES C,1.8,MG/L
09/05/2005,3,FEET,20.5,DEGREES C,9.2,MG/L
09/05/2005,6,FEET,20.4,DEGREES C,9.9,MG/L
09/05/2005,9,FEET,20.4,DEGREES C,10.2,MG/L
09/05/2005,12,FEET,20.2,DEGREES C,9.6,MG/L
09/05/2005,15,FEET,20.2,DEGREES C,9.7,MG/L
09/05/2005,20,FEET,20.1,DEGREES C,9.4,MG/L
09/05/2005,30,FEET,14.1,DEGREES C,11,MG/L
09/05/2005,40,FEET,9.5,DEGREES C,4.2,MG/L
09/05/2005,50,FEET,7.7,DEGREES C,.8,MG/L
09/05/2005,60,FEET,7.3,DEGREES C,.6,MG/L
09/05/2005,65,FEET,7.1,DEGREES C,.5,MG/L
09/20/2005,3,FEET,20.2,DEGREES C,8.6,MG/L
09/20/2005,6,FEET,20.2,DEGREES C,9.2,MG/L
09/20/2005,9,FEET,20.2,DEGREES C,9.5,MG/L
09/20/2005,12,FEET,20.1,DEGREES C,9.6,MG/L
09/20/2005,15,FEET,20.1,DEGREES C,9.3,MG/L
09/20/2005,20,FEET,20.1,DEGREES C,9.3,MG/L
09/20/2005,30,FEET,15.5,DEGREES C,9.3,MG/L
09/20/2005,40,FEET,10,DEGREES C,3.6,MG/L
09/20/2005,50,FEET,8,DEGREES C,1.2,MG/L
09/20/2005,60,FEET,7.4,DEGREES C,.9,MG/L
09/20/2005,65,FEET,7.4,DEGREES C,.6,MG/L
10/08/2005,3,FEET,15.6,DEGREES C,9.1,MG/L
10/08/2005,6,FEET,15.6,DEGREES C,9.1,MG/L
10/08/2005,9,FEET,15.5,DEGREES C,9.1,MG/L
10/08/2005,12,FEET,15.5,DEGREES C,9.2,MG/L
10/08/2005,15,FEET,15.5,DEGREES C,9.2,MG/L
10/08/2005,20,FEET,15.5,DEGREES C,9.2,MG/L
10/08/2005,30,FEET,15.5,DEGREES C,9.2,MG/L
10/08/2005,40,FEET,10.1,DEGREES C,2.3,MG/L
10/08/2005,50,FEET,8.1,DEGREES C,.4,MG/L
10/08/2005,60,FEET,7.5,DEGREES C,.3,MG/L
10/08/2005,65,FEET,7.5,DEGREES C,.2,MG/L
10/16/2005,3,FEET,14.5,DEGREES C,8.3,MG/L
10/16/2005,6,FEET,14.2,DEGREES C,8.7,MG/L
10/16/2005,9,FEET,14.1,DEGREES C,8.9,MG/L
10/16/2005,12,FEET,14,DEGREES C,8.8,MG/L
10/16/2005,15,FEET,14,DEGREES C,8.7,MG/L
10/16/2005,20,FEET,14,DEGREES C,7.6,MG/L
10/16/2005,30,FEET,14,DEGREES C,7.9,MG/L
10/16/2005,40,FEET,10.6,DEGREES C,1.5,MG/L
10/16/2005,50,FEET,8.2,DEGREES C,.4,MG/L
10/16/2005,60,FEET,7.5,DEGREES C,.3,MG/L
10/16/2005,65,FEET,7.5,DEGREES C,.3,MG/L
10/28/2005,3,FEET,11.2,DEGREES C,9,MG/L
10/28/2005,6,FEET,11.2,DEGREES C,9.1,MG/L
10/28/2005,9,FEET,11.2,DEGREES C,9,MG/L
10/28/2005,12,FEET,11.1,DEGREES C,8.8,MG/L
10/28/2005,15,FEET,11.1,DEGREES C,9,MG/L
10/28/2005,20,FEET,11,DEGREES C,9,MG/L
10/28/2005,30,FEET,11,DEGREES C,9.1,MG/L
10/28/2005,40,FEET,10.5,DEGREES C,8.8,MG/L
10/28/2005,50,FEET,8.1,DEGREES C,.7,MG/L
10/28/2005,60,FEET,7.4,DEGREES C,.3,MG/L
10/28/2005,65,FEET,7.4,DEGREES C,.1,MG/L
05/06/2006,5,FEET,9.5,DEGREES C,11.8,MG/L
05/06/2006,10,FEET,9.5,DEGREES C,11.7,MG/L
05/06/2006,15,FEET,9.4,DEGREES C,11.9,MG/L
05/06/2006,20,FEET,9.4,DEGREES C,11.9,MG/L
05/06/2006,25,FEET,9.4,DEGREES C,,
05/06/2006,30,FEET,9.5,DEGREES C,,
05/06/2006,35,FEET,7.5,DEGREES C,,
05/06/2006,40,FEET,6.6,DEGREES C,,
05/06/2006,50,FEET,6.4,DEGREES C,,
05/06/2006,60,FEET,6,DEGREES C,,
05/06/2006,65,FEET,6,DEGREES C,,
05/22/2006,5,FEET,11.6,DEGREES C,10.9,MG/L
05/22/2006,10,FEET,11.5,DEGREES C,10.9,MG/L
05/22/2006,15,FEET,11.1,DEGREES C,11.5,MG/L
05/22/2006,20,FEET,10.5,DEGREES C,10.7,MG/L
05/22/2006,25,FEET,10.6,DEGREES C,11.4,MG/L
05/22/2006,30,FEET,10.6,DEGREES C,11.4,MG/L
05/22/2006,35,FEET,10,DEGREES C,11.4,MG/L
05/22/2006,40,FEET,9.5,DEGREES C,9.9,MG/L
05/22/2006,50,FEET,8.5,DEGREES C,8.9,MG/L
05/22/2006,60,FEET,7.5,DEGREES C,7.6,MG/L
05/22/2006,65,FEET,7.6,DEGREES C,1.4,MG/L
05/31/2006,5,FEET,20.4,DEGREES C,8.6,MG/L
05/31/2006,10,FEET,18.7,DEGREES C,9.1,MG/L
05/31/2006,15,FEET,14.5,DEGREES C,10.4,MG/L
05/31/2006,20,FEET,11.5,DEGREES C,11,MG/L
05/31/2006,25,FEET,11,DEGREES C,11,MG/L
05/31/2006,30,FEET,10.5,DEGREES C,10.6,MG/L
05/31/2006,35,FEET,10.1,DEGREES C,10,MG/L
05/31/2006,40,FEET,9.4,DEGREES C,8.7,MG/L
05/31/2006,50,FEET,8.7,DEGREES C,7,MG/L
05/31/2006,60,FEET,8.2,DEGREES C,5.5,MG/L
05/31/2006,65,FEET,8.5,DEGREES C,1,MG/L
06/14/2006,5,FEET,19.5,DEGREES C,8.8,MG/L
06/14/2006,10,FEET,19.4,DEGREES C,8.9,MG/L
06/14/2006,15,FEET,17,DEGREES C,10.1,MG/L
06/14/2006,20,FEET,13.5,DEGREES C,11.3,MG/L
06/14/2006,25,FEET,12.4,DEGREES C,11.5,MG/L
06/14/2006,30,FEET,11.4,DEGREES C,10.7,MG/L
06/14/2006,35,FEET,10.5,DEGREES C,9.9,MG/L
06/14/2006,40,FEET,9.6,DEGREES C,8.6,MG/L
06/14/2006,50,FEET,8.6,DEGREES C,4.7,MG/L
06/14/2006,60,FEET,8.2,DEGREES C,1,MG/L
06/14/2006,65,FEET,8,DEGREES C,.2,MG/L
07/06/2006,5,FEET,22.5,DEGREES C,8.5,MG/L
07/06/2006,10,FEET,22.4,DEGREES C,8.6,MG/L
07/06/2006,15,FEET,21.5,DEGREES C,8.6,MG/L
07/06/2006,20,FEET,20.4,DEGREES C,8.8,MG/L
07/06/2006,25,FEET,14.6,DEGREES C,11.9,MG/L
07/06/2006,30,FEET,12.7,DEGREES C,11.5,MG/L
07/06/2006,35,FEET,11,DEGREES C,9.3,MG/L
07/06/2006,40,FEET,9.1,DEGREES C,1.3,MG/L
07/06/2006,50,FEET,8.5,DEGREES C,.4,MG/L
07/06/2006,60,FEET,8,DEGREES C,.3,MG/L
07/06/2006,65,FEET,8,DEGREES C,.3,MG/L
07/17/2006,5,FEET,25.2,DEGREES C,8.3,MG/L
07/17/2006,10,FEET,25.2,DEGREES C,8.4,MG/L
07/17/2006,15,FEET,25,DEGREES C,8.3,MG/L
07/17/2006,20,FEET,19.6,DEGREES C,11.6,MG/L
07/17/2006,25,FEET,14.6,DEGREES C,12.8,MG/L
07/17/2006,30,FEET,12.5,DEGREES C,11.9,MG/L
07/17/2006,35,FEET,11.5,DEGREES C,10.6,MG/L
07/17/2006,40,FEET,10.2,DEGREES C,6.6,MG/L
07/17/2006,50,FEET,8.6,DEGREES C,.5,MG/L
07/17/2006,60,FEET,8.5,DEGREES C,.3,MG/L
07/17/2006,65,FEET,8.2,DEGREES C,.1,MG/L
07/29/2006,5,FEET,25.1,DEGREES C,8,MG/L
07/29/2006,10,FEET,24.5,DEGREES C,8.1,MG/L
07/29/2006,15,FEET,24.6,DEGREES C,8.2,MG/L
07/29/2006,20,FEET,23.1,DEGREES C,9,MG/L
07/29/2006,25,FEET,15.7,DEGREES C,12.1,MG/L
07/29/2006,30,FEET,13.7,DEGREES C,12.1,MG/L
07/29/2006,35,FEET,12,DEGREES C,10.3,MG/L
07/29/2006,40,FEET,10.4,DEGREES C,6.5,MG/L
07/29/2006,50,FEET,9.2,DEGREES C,.7,MG/L
07/29/2006,60,FEET,8.4,DEGREES C,.4,MG/L
07/29/2006,65,FEET,8.4,DEGREES C,.2,MG/L
08/14/2006,5,FEET,23,DEGREES C,7.8,MG/L
08/14/2006,10,FEET,23,DEGREES C,7.8,MG/L
08/14/2006,15,FEET,22.5,DEGREES C,8,MG/L
08/14/2006,20,FEET,22.5,DEGREES C,8,MG/L
08/14/2006,25,FEET,17.2,DEGREES C,11.4,MG/L
08/14/2006,30,FEET,14,DEGREES C,10.2,MG/L
08/14/2006,35,FEET,12.2,DEGREES C,7.5,MG/L
08/14/2006,40,FEET,10.5,DEGREES C,4.4,MG/L
08/14/2006,50,FEET,9.3,DEGREES C,.1,MG/L
